Image Index,Model,Dataset,Attribution Method,Layer,Metric,Upscale Method,Mixing Method,Value
34,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.44724482
34,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.4530288
34,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.45314732
34,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.46447858
34,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.46765238
34,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.46094817
34,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.47123536
34,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.44093844
34,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.47881913
34,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.015905067
34,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.016561136
34,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.12865683
34,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.12187962
34,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.3190784
34,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.15615004
34,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.18377028
34,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.23215568
34,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.20386206
34,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.20416434
34,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.21851726
34,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.20615038
34,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.336514
34,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.25078553
34,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.24135427
34,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.25111574
35,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.002750881
35,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.002519168
35,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.084191725
35,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.021357492
35,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.10785943
35,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.03112197
35,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.16546491
35,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.07492154
35,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.052171767
35,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.05241756
35,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.18825306
35,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.13911386
35,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.3000122
35,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.10707715
35,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.36885646
35,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.0875906
35,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.017408647
35,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.016604103
35,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.104146205
35,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.021076016
35,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.2574243
35,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.065927945
35,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.2413128
35,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.20671591
35,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.14335608
35,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.14124876
35,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.23201397
35,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.17251703
35,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.29248175
35,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.23487651
35,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.23222929
35,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.3037166
36,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.25118285
36,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.24751437
36,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.18798119
36,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.24591872
36,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.16788095
36,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.27191317
36,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.2278142
36,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.22386695
36,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.28075206
36,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.28031266
36,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.3110773
36,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.25580627
36,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.19781701
36,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.27920812
36,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.3179482
36,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.30419686
36,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.13859054
36,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.13622925
36,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.15013203
36,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.12147446
36,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.17299956
36,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.13620646
36,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.19777504
36,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.17508379
36,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.18120492
36,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.17835106
36,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.15743878
36,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.1390035
36,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.11418305
36,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.09693052
36,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.14666986
36,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.13374352
37,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.101840824
37,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.10270931
37,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.14670506
37,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.18656823
37,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.21406312
37,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.20963879
37,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.2082872
37,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.17989749
37,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.13117738
37,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.129137
37,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.25037727
37,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.19541071
37,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.2500907
37,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.23797226
37,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.21345711
37,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.2472093
37,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,-0.0011525862
37,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.0012741946
37,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.159777
37,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.09258284
37,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.034618147
37,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.015752949
37,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,-0.10302787
37,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.01889808
37,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,-0.008090366
37,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,-0.008443253
37,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.08997744
37,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.018306267
37,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,-0.017409895
37,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.01967835
37,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,-0.04663051
37,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,-0.02574568
38,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.20339009
38,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.20078123
38,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.24852496
38,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.20670235
38,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.2726574
38,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.23301977
38,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.30851096
38,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.28311464
38,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,-0.050384402
38,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,-0.053747892
38,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.08407828
38,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.048161775
38,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.3005098
38,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.15326273
38,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.36045337
38,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.26439816
38,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.10839677
38,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.113500684
38,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.20967254
38,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.12767556
38,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,-0.05658318
38,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.08116327
38,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.07290237
38,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.007629752
38,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.053247347
38,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.057076007
38,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,-0.06174299
38,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.021393523
38,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,-0.032893434
38,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.107279345
38,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,-0.044258997
38,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,-0.05252143
39,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.20430875
39,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.20506622
39,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.25125256
39,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.23969331
39,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.1688289
39,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.19327985
39,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.16932544
39,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.21898142
39,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.3177021
39,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.31478772
39,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.29809085
39,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.31821182
39,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.3468247
39,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.33827823
39,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.32541502
39,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.35170123
39,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.120556735
39,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.1191666
39,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.13061047
39,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.12676555
39,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.0679393
39,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.19570014
39,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.19762032
39,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.19935016
39,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.17080903
39,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.16994967
39,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.22765821
39,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.21368644
39,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.17665133
39,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.19933373
39,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.21673301
39,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.22141647
40,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.055696234
40,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.054896846
40,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.111105084
40,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.08576492
40,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.1273652
40,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.094729014
40,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.17613158
40,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.14754665
40,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.3128119
40,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.3131444
40,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.26237288
40,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.304642
40,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.26342067
40,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.32361773
40,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.37902546
40,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.35330907
40,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,-0.033561304
40,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.034745023
40,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.014619499
40,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.027932912
40,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.12267026
40,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.027224213
40,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.121796146
40,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.046492323
40,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.1205396
40,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.12036558
40,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.08314608
40,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.13115518
40,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.121162385
40,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.13237435
40,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.10663225
40,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.15453658
41,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,None,0.21981323
41,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.21896835
41,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,None,0.17738655
41,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.15808973
41,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,None,0.22758844
41,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.19256732
41,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,None,0.16678898
41,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.2156282
41,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,None,0.19551945
41,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.19286704
41,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,None,0.28241858
41,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.20529833
41,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,None,0.32311672
41,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.27569136
41,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,None,0.37370467
41,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.3066616
41,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,None,0.1945564
41,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.19487253
41,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,None,0.11289334
41,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.16801518
41,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,None,0.025589943
41,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.19145507
41,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,None,0.08478175
41,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.22426885
41,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,None,0.096484825
41,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.09480098
41,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,None,0.20724192
41,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.12860796
41,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,None,0.14013624
41,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.18487751
41,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,None,0.08762169
