Image Index,Model,Attribution Method,Layer,Metric,Upscale Method,Value
31,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.13273906707763672
32,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.03704457034560536
32,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.1263851672410965
33,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.7002508176370141
33,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.49468374252319336
34,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4181583200026327
34,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.11673452705144882
35,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4472297781358613
35,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.00012764986604452133
36,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.14836806000925853
36,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0025624234694987535
37,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.25144917042975334
37,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.00012239848729223013
38,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3561739875861738
38,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0003369268961250782
39,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2900964252322756
39,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.28991812467575073
40,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3178019778221223
40,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.27175161242485046
41,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2964849313146457
41,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.06257800757884979
42,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3958266039787369
42,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.19128134846687317
43,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2558699866084951
43,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0066264234483242035
44,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2846908516254441
44,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.17837581038475037
45,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5581850967099101
45,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.020624808967113495
46,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.9512411989640539
46,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.00130551028996706
47,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.1457210710544333
47,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.26493287086486816
48,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.7418489252485176
48,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,7.464736700057983e-05
49,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.05175215639854334
49,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0014915200881659985
50,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.17107850111490125
50,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.005949675105512142
51,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.16100733312723978
51,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.02714984118938446
52,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.27523317336489844
52,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.18256258964538574
53,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.21306400717679114
53,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.26562023162841797
54,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.12164370586145042
54,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.32649102807044983
55,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5356326978943373
55,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.006572015583515167
56,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.265400000904782
56,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.0014023804105818272
57,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.8648739196219263
57,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.0012945160269737244
58,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.6269357650606886
58,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.010055813938379288
59,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5164903621267536
59,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.12418990582227707
60,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.6944813848193966
60,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.13558903336524963
61,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.23719846453996038
61,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.17657746374607086
62,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.35299751754877307
62,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0007209962932392955
63,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3086487772285713
63,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.02060600370168686
64,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.18365696454535196
64,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0011956831440329552
65,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2875395679591346
65,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0012486117193475366
66,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.7727058258213665
66,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.3203219473361969
67,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.43708246955415386
67,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.00037974119186401367
68,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3740446488672364
68,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.38695359230041504
69,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4588025871889644
69,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.2131359577178955
70,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5807673661859457
70,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0007718480774201453
71,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.18620803146708442
71,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.009281021542847157
72,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.36766106132827414
72,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.028141453862190247
73,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2736709133521214
73,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.21786844730377197
74,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.7122853328283101
74,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.003953829407691956
75,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4799397329264914
75,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.00011000502854585648
76,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2058578136564788
76,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.37191230058670044
77,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.7902667700693576
77,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.0004779521841555834
78,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.19998037306211616
78,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0012753847986459732
79,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.44552419098003043
79,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.2728762924671173
80,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5622270939833043
80,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.011526343412697315
81,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.40307372263593544
81,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0024492074735462666
82,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2115696431741606
82,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.20228376984596252
83,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2871992281817969
83,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.01129603385925293
84,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.6320779717678788
84,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.0048191603273153305
85,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.36310580665105724
85,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.06757543236017227
86,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2673235562000005
86,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.006505906581878662
87,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5522029509688664
87,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.20705851912498474
88,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2873623727742721
88,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.016312971711158752
89,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.44006621670814483
89,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.002885707188397646
90,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5347234488671171
90,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.12980234622955322
91,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.36406212885270994
91,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.30483806133270264
92,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.6976225729112159
92,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.2573934495449066
93,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.32573467445801085
93,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0046442970633506775
94,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.32540599330929754
94,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0008334488957189023
95,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4904658975455512
95,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.18035511672496796
96,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.17786822054965828
96,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-2.9129137146810535e-07
97,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.1840187703173343
97,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.14282217621803284
98,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4394209062264956
98,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.015422183088958263
99,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5837453621373215
99,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.014160871505737305
100,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3053315660234449
100,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.10110563039779663
101,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.28750970375371954
101,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.015570111572742462
102,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3709717780107801
102,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.29674798250198364
103,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.1930947486785099
103,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.003072388470172882
104,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.18139417862473528
104,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.011050067842006683
105,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.37544287297394735
105,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.007779695093631744
106,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.8738917732304774
106,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.0003316639340482652
107,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3116278924324009
107,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.010525785386562347
108,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.2241635194799945
108,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.004022063687443733
109,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3003168197932639
109,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.006903226021677256
110,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.11956932274730031
110,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.22741153836250305
111,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.17944883482888985
111,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0016603842377662659
112,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.40264681820311976
112,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.006305991671979427
113,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.13569048417750457
113,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.002789229154586792
114,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.11325435811155585
114,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.12688802182674408
115,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.28615197394301073
115,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0027807950973510742
116,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5259196382918828
116,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.004138770047575235
117,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.4310899714762577
117,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0002569765492808074
118,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.11702763384279008
118,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.3007704019546509
119,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3485804712579725
119,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.24018383026123047
120,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.18674016019329678
120,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.1603369265794754
121,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3372212566315239
121,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.0032840524800121784
122,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.39162684761502264
122,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.006945041939616203
123,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.26780028264669103
123,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,0.26268237829208374
124,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.680219383008767
124,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.12701496481895447
125,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5244089873507494
125,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-1.2522221368271858e-05
126,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.3934079924229553
126,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.011279059574007988
127,VGG11,_DeepLiftShap,features.18,roc_auc,ERFUpsamplingFast,0.5978137453862009
127,VGG11,_DeepLiftShap,features.18,road_combined,ERFUpsamplingFast,-0.2844065725803375
0,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.37285973848968723
0,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.02869419753551483
1,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9971157905951324
1,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0023535843938589096
2,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7191426728028694
2,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.03523775935173035
3,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6003367683555962
3,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.09227073192596436
4,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.43030511776124414
4,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0008323836955241859
5,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7013158507797014
5,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.03417600691318512
6,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.12227250137661641
6,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0001185806468129158
7,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8411292519354143
7,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.029734060168266296
8,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9185734694415705
8,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.10012859106063843
9,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5855033002779412
9,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-7.143024163269729e-07
10,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7287058502852601
10,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0020461874082684517
11,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.0767746888809514
11,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.005168605130165815
12,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5991969914525858
12,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.03853701800107956
13,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7578506939251995
13,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0004646996094379574
14,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.28310705682076176
14,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.010651558637619019
15,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9205592948348136
15,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00039138010470196605
16,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.673668498471049
16,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0004133728798478842
17,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8566581698569639
17,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0006746078724972904
18,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8623295796720459
18,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.06537392735481262
19,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7180646936314814
19,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,5.302964609654737e-07
20,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7722978094995542
20,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.004970160312950611
21,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8958141540795994
21,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0003174712182953954
22,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5243044189126095
22,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0848587155342102
23,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.640800521013972
23,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.008304297924041748
24,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8221118630667584
24,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00044483799138106406
25,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9510074825932497
25,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0016716495156288147
26,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.7099426393557378
26,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0023635439574718475
27,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8433293670103579
27,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0009435146348550916
28,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2444689635700388
28,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.00044284347677603364
29,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9080639280869309
29,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.16315975785255432
30,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.93875752296253
30,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00034896942088380456
31,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6711377606167238
31,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.015560925006866455
32,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5685150558658596
32,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0014426857233047485
33,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.992313236237118
33,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.4985240697860718
34,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.36098812564950206
34,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.004909709095954895
35,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8238172413831508
35,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0007673073559999466
36,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9654008761433687
36,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,8.542704745195806e-05
37,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.3129904465294647
37,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0006011086516082287
38,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2884582125529378
38,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.00011891165195265785
39,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8053255671258959
39,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.042956650257110596
40,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8076047453287659
40,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.10058283805847168
41,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6601699189064447
41,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.05610894411802292
42,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.712894378417784
42,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.14813852310180664
43,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.757050565924286
43,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0103041036054492
44,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.2897101749304623
44,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.26170846819877625
45,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.6060366957486281
45,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.006040062755346298
46,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.5261293212843251
46,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0005411114543676376
47,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9757652201190191
47,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.08404755592346191
48,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8641651887035425
48,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,-0.0020774006843566895
49,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.8943497699396054
49,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,0.0006183104705996811
50,VGG11,_DeepLiftShap,features.18,roc_auc,SimpleUpsampling,0.9558514019496668
50,VGG11,_DeepLiftShap,features.18,road_combined,SimpleUpsampling,4.060426726937294e-05
